Time ICMP_Messages_Sent/sec ICMP_Messages/sec ICMP_Sent_Echo/sec Memory_%_Committed_Bytes_In_Use %_Processor_Time Worm
03/28/2015_13:51:27.197 1 1 1 2 4 yes
03/28/2015_13:51:28.197 1 1 1 2 4 yes
03/28/2015_13:51:29.197 1 1 1 2 4 yes
03/28/2015_13:51:30.197 1 1 1 2 4 yes
03/28/2015_13:51:31.197 1 1 1 2 4 yes
03/28/2015_13:51:32.197 1 1 1 2 4 yes
03/28/2015_13:51:33.197 1 1 1 2 4 yes
03/28/2015_13:51:34.197 1 1 1 2 4 yes
03/28/2015_13:51:35.197 2 2 1 2 4 yes
03/28/2015_13:51:36.197 1 1 1 2 4 yes
03/28/2015_13:51:37.197 1 1 1 2 4 yes
03/28/2015_13:51:38.197 1 1 1 2 4 yes
03/28/2015_13:51:39.197 1 1 1 2 4 yes
03/28/2015_13:51:40.197 2 2 1 3 4 yes
03/28/2015_13:51:41.197 1 1 1 3 4 yes
03/28/2015_13:51:42.197 1 1 1 3 4 yes
03/28/2015_13:51:43.197 1 1 1 3 4 yes
03/28/2015_13:51:44.197 1 1 1 3 4 yes
03/28/2015_13:51:45.197 1 1 1 3 4 yes
03/28/2015_13:51:46.197 1 2 1 3 3 yes
03/28/2015_13:51:47.197 1 2 1 3 3 yes
03/28/2015_13:51:48.197 1 2 1 3 1 no
03/28/2015_13:51:49.197 1 2 1 3 2 no
03/28/2015_13:51:50.197 2 2 1 3 4 yes
03/28/2015_13:51:51.212 1 2 1 3 3 yes
03/28/2015_13:51:52.212 1 2 1 3 1 no
03/28/2015_13:51:53.212 2 2 1 3 2 no
03/28/2015_13:51:54.212 1 1 1 3 4 yes
03/28/2015_13:51:55.212 1 1 1 3 4 yes
03/28/2015_13:51:56.212 1 1 1 3 4 yes
03/28/2015_13:51:57.212 1 1 1 3 4 yes
03/28/2015_13:51:58.212 1 1 1 3 2 no
03/28/2015_13:51:59.212 1 1 1 3 3 no
03/28/2015_13:52:00.212 1 1 1 3 2 no
03/28/2015_13:52:01.212 1 1 1 3 2 no
03/28/2015_13:52:02.212 1 1 1 3 2 no
03/28/2015_13:52:03.212 1 1 1 3 2 no
03/28/2015_13:52:04.212 1 1 1 3 2 no
03/28/2015_13:52:05.228 1 1 1 3 2 no
03/28/2015_13:52:06.243 1 1 1 3 2 no
03/28/2015_13:52:07.243 1 1 1 3 2 no
03/28/2015_13:52:08.243 1 1 1 3 1 no
